,game_key,winner_id,odd_team_1,odd_ml_1,odd_team_2,odd_ml_2
2254,202002151x000037f2,7,7,-191,14,160
2255,202002151x0002a2b6,31,31,-181,12,151
2256,202002161x000002d2,2,2,127,8,-152
2257,202002161x00013170,27,9,-220,27,180
2258,202002161x000043b6,11,11,112,10,-133
2259,202002161x0003e680,21,21,-119,22,100
2260,202002161x00000310,1,13,128,1,-153
2261,202002161x00004c36,6,6,140,19,-168
2262,202002161x00000fe4,15,15,-476,3,365
2263,202002161x00092796,24,30,-152,24,127
2264,202002161x0002d7a0,23,23,-151,17,126
2265,202002171x0001bd3c,25,25,-130,12,108
2266,202002171x0006f18a,26,26,-188,24,158
2267,202002171x000059da,7,18,-102,7,-117
2268,202002171x00005790,4,29,123,4,-147
2269,202002171x0004823e,31,31,-137,16,115
2270,202002181x00000238,3,3,174,5,-209
2271,202002181x0000bc70,9,21,-127,9,106
2272,202002181x000001b4,6,6,101,2,-121
2273,202002181x000069e4,14,14,-159,10,134
2274,202002181x0000509e,15,15,-145,8,122
2275,202002181x000128be,22,22,-292,11,233
2276,202002181x000761ee,23,23,-175,28,147
2277,202002191x00003cc4,4,24,112,4,-134
2278,202002191x0000f750,13,17,-129,13,108
2279,202002191x0000ed96,18,18,-158,12,132
2280,202002191x00041e90,19,19,-177,25,148
2281,202002191x00000c40,1,27,168,1,-201
2282,202002191x00067552,20,30,-136,20,114
2283,202002201x000069e4,14,10,-118,14,-101
2284,202002201x000051d0,28,28,122,4,-145
2285,202002201x0001f928,11,11,-132,29,110
2286,202002201x00006dd2,23,6,107,23,-128
2287,202002201x000572ec,22,22,-184,25,155
2288,202002201x0000509e,8,8,-118,15,-100
2289,202002201x0000ff4c,31,31,-106,7,-113
2290,202002201x00002868,5,16,-200,5,168
2291,202002211x00036fd2,18,24,139,18,-166
2292,202002211x00004c30,13,9,-161,13,135
2293,202002211x00000b64,1,26,123,1,-147
2294,202002211x00026350,17,17,106,21,-126
2295,202002211x00033916,22,19,-163,22,138
2296,202002211x000544a2,20,27,-118,20,-101
2297,202002211x00000a7a,12,12,-306,3,243
2298,202002221x0000a870,25,25,142,7,-169
2299,202002221x0004a026,18,28,135,18,-161
2300,202002221x0000a1fa,11,11,173,16,-209
2301,202002221x0000e410,21,21,-163,10,137
2302,202002221x0002afc0,13,13,-166,29,140
2303,202002221x000006d0,5,6,125,5,-148
2304,202002221x0001f922,14,14,-156,23,131
2305,202002221x000008f2,2,15,-231,2,190
2306,202002221x00001f6c,9,8,-165,9,138
2307,202002221x00000f04,30,30,123,1,-146
2308,202002221x000063a6,31,31,-204,4,170
2309,202002231x0009c14e,31,24,138,31,-165
2310,202002231x0000142a,2,2,-104,23,-114
2311,202002231x0001f920,19,19,-200,17,166
2312,202002231x00002d5e,26,3,187,26,-228
2313,202002231x000a0cd2,27,28,126,27,-149
2314,202002231x00038dba,22,20,100,22,-120
2315,202002231x000250f0,12,12,-223,29,183
2316,202002231x0001202e,16,16,-143,15,120
2317,202002241x000016fc,10,10,-232,6,191
2318,202002251x000777ba,24,24,129,27,-154
2319,202002251x000041bc,4,25,-138,4,115
2320,202002251x00000b64,26,1,-204,26,170
2321,202002251x00009bb0,19,9,-120,19,100
2322,202002251x000008ec,11,3,104,11,-124
2323,202002251x0000cfc6,20,20,-169,10,142
2324,202002251x000086b0,30,5,-143,30,120
2325,202002251x00005c40,21,21,-365,6,288
2326,202002251x000080e0,13,12,-142,13,119
2327,202002251x00031598,14,14,-248,29,202
2328,202002251x00029c34,22,22,-211,17,174
2329,202002251x00001416,8,7,-184,8,154
2330,202002251x000288f6,16,16,-218,23,179
2331,202002261x00000ca0,18,18,-209,2,171
2332,202002261x00034786,28,28,172,15,-210
2333,202002261x000c3cf4,31,31,-221,27,180
2334,202002271x00000640,1,1,-175,19,145
2335,202002271x00001b6a,20,3,199,20,-243
2336,202002271x000007d4,8,4,-106,8,-113
2337,202002271x00001b60,13,5,-132,13,110
2338,202002271x00056050,21,21,-128,26,106
2339,202002271x0000b760,6,6,137,30,-164
2340,202002271x0001f928,29,29,-146,11,123
2341,202002271x00015c52,22,22,-171,12,142
2342,202002271x000050a0,17,7,-239,17,194
2343,202002271x000288f6,23,23,123,16,-148
2344,202002281x00026fbe,24,24,167,15,-203
2345,202002281x00008c7c,18,9,-112,18,-108
2346,202002281x0000cfc6,20,10,-129,20,107
2347,202002281x0000aba8,14,14,-174,13,146
2348,202002281x000023e2,31,31,-268,2,216
2349,202002291x000017ac,25,25,-200,2,165
2350,202002291x0006e1c4,27,27,-164,23,136
2351,202002291x00001f74,17,4,-158,17,132
2352,202002291x0001d802,28,28,-133,11,110
2353,202002291x00000df0,5,5,-118,9,-102
2354,202002291x0002a930,18,21,-138,18,115
2355,202002291x000002a4,1,12,120,1,-143
2356,202002291x00000306,6,6,-186,3,156
2357,202002291x00038278,29,29,150,15,-179
2358,202002291x00033916,22,22,-144,19,120
2359,202002291x0000b5aa,7,7,-177,26,149
2360,202002291x00012f46,8,8,-187,30,157
2361,202003011x00015eaa,11,24,-161,11,134
2362,202003011x0001c534,10,10,-145,30,121
2363,202003011x000046e6,26,4,-113,26,-107
2364,202003011x0001f0bc,16,20,112,16,-134
2365,202003011x0000aba8,14,13,104,14,-125
2366,202003011x000d20d6,28,31,-341,28,269
2367,202003021x0000166e,18,3,242,18,-306
2368,202003021x0005c838,27,21,-145,27,121
2369,202003031x00031594,17,17,-187,24,157
2370,202003031x0004c72c,27,19,-165,27,138
2371,202003031x00034048,20,20,-134,21,112
2372,202003031x00001798,5,12,-143,5,121
2373,202003031x00019408,22,13,123,22,-147
2374,202003031x000030ba,15,15,-312,6,248
2375,202003031x00011c00,29,29,138,8,-164
2376,202003031x00000100,1,7,-120,1,101
2377,202003031x00023ed4,31,31,-303,11,241
2378,202003031x0000142a,23,23,-168,2,141
2379,202003041x000157b0,26,26,-180,10,152
2380,202003041x00036fd2,24,18,-324,24,256
2381,202003041x0009e6ec,25,30,-119,25,-101
2382,202003041x0000fd3e,14,16,-153,14,129
2383,202003051x000008f2,15,2,146,15,-174
2384,202003051x0003dea0,17,17,-111,27,-108
2385,202003051x00000064,1,4,129,1,-154
2386,202003051x0001095c,28,28,148,8,-177
2387,202003051x0002f2d8,21,21,-112,19,-108
2388,202003051x0000dc90,13,13,107,16,-130
2389,202003051x00002022,6,6,136,12,-163
2390,202003051x0000577c,14,14,-134,9,111
2391,202003051x00060c50,20,29,113,20,-136
2392,202003051x000008e8,7,7,-207,5,171
2393,202003061x0000c520,24,24,147,8,-177
2394,202003061x000782ac,26,26,-150,25,125
2395,202003061x00001420,3,3,166,17,-200
2396,202003061x000128be,11,11,186,22,-229
2397,202003061x0005493c,30,30,103,18,-123
2398,202003061x0008fd6c,23,23,112,31,-135
2399,202003071x00000100,7,1,-146,7,121
2400,202003071x0002f2d8,21,19,-152,21,127
2401,202003071x000171a6,27,27,-167,10,140
2402,202003071x00000378,4,4,-155,5,129
2403,202003071x0005a6c0,28,28,128,20,-154
2404,202003071x000041ac,9,12,-125,9,105
2405,202003071x00006dc8,11,13,-204,11,169
2406,202003071x000007dc,14,14,-233,2,191
2407,202003071x0001202e,16,15,-134,16,112
2408,202003071x0000abb8,6,29,-168,6,140
2409,202003081x000432f4,20,24,117,20,-140
2410,202003081x000b6112,31,26,-106,31,-113
2411,202003081x00029c34,22,17,116,22,-139
2412,202003081x000003f4,3,3,226,7,-282
2413,202003081x00006390,9,15,-169,9,142
2414,202003081x0004f348,18,29,135,18,-162
2415,202003081x0001c534,10,30,-155,10,130
2416,202003091x00000a1a,2,2,132,16,-158
2417,202003091x000c3cf4,31,27,-118,31,-101
2418,202003091x0004a026,28,28,125,18,-150
2419,202003091x0000336a,4,22,-159,4,135
2420,202003091x0005eef0,23,23,-134,25,113
2421,202003101x0000772e,24,24,-137,6,116
2422,202003101x00013168,13,19,-170,13,145
2423,202003101x00000630,9,3,224,9,-271
2424,202003101x000043c0,21,5,-105,21,-114
2425,202003101x00008f74,15,11,153,15,-181
2426,202003101x00000384,1,14,-104,1,-114
2427,202003101x00001416,8,8,-114,7,-103
2428,202003101x0002792a,30,30,-124,12,105
2429,202003111x0005099e,22,24,169,22,-202
2430,202003111x00047150,17,17,-169,29,143
2431,202003111x00011398,18,18,-148,13,125
2432,202003111x0006e1c4,23,27,-144,23,122
2433,202003111x0000a072,28,28,-163,6,138
2434,202008011x00004c30,9,9,-135,13,116
2435,202008011x0006661a,26,26,-130,23,111
2436,202008011x0003dea0,17,27,-142,17,123
2437,202008011x00001060,12,12,-123,4,106
2438,202008011x000023c8,5,15,-166,5,143
2439,202008021x00000384,14,1,-133,14,115
2440,202008021x0002e894,18,18,-115,22,-101
2441,202008021x0004fc30,25,21,-137,25,118
2442,202008021x0000260a,10,8,-160,10,137
2443,202008021x00067552,20,30,-108,20,-108
2444,202008031x00004c30,9,9,-143,13,123
2445,202008031x0006661a,23,26,-164,23,141
2446,202008031x0003dea0,27,27,-137,17,118
2447,202008031x000023c8,15,15,-174,5,150
2448,202008031x000047e6,7,7,-139,16,121
2449,202008031x00063de4,31,31,-138,19,119
2450,202008041x0004fc30,21,21,-134,25,115
2451,202008041x00001060,12,12,-121,4,103
2452,202008041x00004c30,9,13,119,9,-138
2453,202008041x0000260a,8,8,-158,10,136
2454,202008041x00067552,30,30,-100,20,-117
2455,202008041x0006661a,26,23,134,26,-156
2456,202008051x0004fc30,25,25,118,21,-137
2457,202008051x00000100,7,1,-116,7,101
2458,202008051x0003dea0,17,17,116,27,-135
2459,202008051x000232de,18,19,114,18,-132
2460,202008051x00001060,4,4,108,12,-126
2461,202008051x000023c8,5,5,149,15,-173
2462,202008061x00067552,30,20,-125,30,108
2463,202008061x0000fd3e,14,14,-106,16,-110
2464,202008061x0008418a,31,22,-101,31,-115
2465,202008061x0006661a,26,23,149,26,-174
2466,202008071x0004fc30,25,25,112,21,-130
2467,202008071x0000260a,8,10,127,8,-148
2468,202008071x0003dea0,17,17,113,27,-133
2469,202008071x00001060,12,4,104,12,-120
2470,202008071x00067552,30,20,-119,30,101
2471,202008071x000023c8,5,5,144,15,-168
2472,202008081x0005a202,31,18,-120,31,104
2473,202008081x000037f2,14,7,-142,14,124
2474,202008091x00033916,19,22,-139,19,120
2475,202008091x0000260a,10,8,-169,10,146
2476,202008091x00000484,16,16,125,1,-145
2477,202008111x0004714e,26,19,-113,26,-103
2478,202008111x00001e0a,7,7,-171,10,147
2479,202008111x00050e20,31,31,-211,17,179
2480,202008121x00000190,1,1,-132,9,112
2481,202008121x0003b7ac,18,18,-189,25,163
2482,202008121x00001f70,14,14,-159,5,136
2483,202008121x0007bf70,30,22,-147,30,127
2484,202008121x0000be24,12,16,-136,12,112
2485,202008131x00000190,9,1,-129,9,112
2486,202008131x00001e0a,10,7,-186,10,159
2487,202008131x00050e20,31,31,-211,17,180
2488,202008141x0004714e,26,19,-113,26,-103
2489,202008141x0003b7ac,18,18,-205,25,175
2490,202008141x00001f70,5,14,-149,5,128
2491,202008141x0007bf70,30,22,-143,30,123
2492,202008141x0000be24,12,16,-129,12,110
2493,202008151x0003b7ac,25,25,152,18,-176
2494,202008151x00000190,1,9,-109,1,-107
2495,202008151x00001e0a,7,10,146,7,-169
2496,202008161x0004714e,19,26,103,19,-122
2497,202008161x00050e20,17,17,150,31,-174
2498,202008161x00001f70,14,5,120,14,-139
2499,202008161x0000be24,12,12,-107,16,-109
2500,202008171x0003b7ac,18,25,159,18,-184
2501,202008171x00000190,1,9,104,1,-122
2502,202008171x00001e0a,7,10,148,7,-171
2503,202008171x0007bf70,22,30,117,22,-135
2504,202008181x0004714e,19,19,-130,26,112
2505,202008181x00001f70,14,5,106,14,-123
2506,202008181x0000be24,16,12,-120,16,102
2507,202008181x00050e20,31,31,-223,17,190
2508,202008191x00000190,1,1,-152,9,131
2509,202008191x0003b7ac,18,18,-219,25,186
2510,202008191x00001f70,5,14,-140,5,121
2511,202008191x0007bf70,30,22,-144,30,123
2512,202008191x00001e0a,7,7,-186,10,151
2513,202008201x0004714e,19,26,108,19,-127
2514,202008201x0000be24,12,16,-103,12,-113
2515,202008211x00001f70,14,5,117,14,-136
2516,202008211x0007bf70,30,30,117,22,-136
2517,202008221x000232de,19,18,-170,19,147
2518,202008231x00000100,1,7,-109,1,-107
2519,202008231x000f009a,31,31,-200,30,170
2520,202008241x000232de,19,18,-150,19,128
2521,202008241x000093fa,12,14,-118,12,100
2522,202008251x000f009a,30,31,-222,30,190
2523,202008261x00000100,7,7,-107,1,-110
2524,202008261x000232de,18,19,128,18,-148
2525,202008261x000093fa,14,14,-113,12,-103
2526,202008291x00000100,7,1,-109,7,-108
2527,202008301x000232de,19,19,114,18,-137
2528,202008301x000093fa,12,12,-118,14,101
2529,202008301x000f009a,31,30,178,31,-219
2530,202008311x000232de,18,18,-121,19,103
2531,202008311x00000100,7,7,-129,1,110
2532,202009011x000093fa,14,14,105,12,-123
2533,202009011x000f009a,30,31,-241,30,204
2534,202009021x000232de,18,19,-101,18,-116
2535,202009031x000093fa,14,12,-135,14,115
2536,202009041x000232de,19,18,-120,19,102
2537,202009041x000f009a,31,30,215,31,-252
2538,202009051x000093fa,12,14,110,12,-128
2539,202009061x00063de4,19,31,-169,19,145
2540,202009071x000029fe,7,7,-161,12,139
2541,202009081x00063de4,31,31,-166,19,144
2542,202009091x000029fe,7,7,-173,12,150
2543,202009101x00063de4,19,19,153,31,-177
2544,202009111x000029fe,12,12,118,7,-138
2545,202009121x00063de4,19,19,152,31,-177
2546,202009131x000029fe,7,12,136,7,-157
2547,202009141x00063de4,19,31,-173,19,150
2548,202009151x000029fe,12,7,-168,12,145
2549,202009171x000029fe,7,12,155,7,-180
2550,202009191x00006394,19,7,-159,19,136
2551,202009211x00006394,7,7,-157,19,135
2552,202009231x00006394,7,19,139,7,-160
2553,202009261x00006394,19,19,142,7,-164
2554,202009281x00006394,7,19,154,7,-179
